gtin,categoryParent,colorLabel,modelLabel,productLabelLong,sizeLabel,productCode
94833171853,740-CASUAL BOTTOMS,85,4JSB7362,SKINNY ANYWHERE 5 PKT - SHADOW - 4JSB7362,32x30,94833171853
795570517217,720-SWEATERS,23,4HFG7001,LS BDY MP TCH CRW - STORMY WEATHER - 4HFG7001,XXL,795570517217
795570929775,711-SS WOVENS,10,4IFW4028,LS FLORAL TS - BLACK - 4IFW4028,XL,795570929775
740670157313,420-SWEATERS,30,OPGF7B19,L/S HONEYCOMB PIQUE V-NECK BT - STEEL GRAY - OPGF7B19,2XL,740670157313
713610167277,960-SWIM,112,CUKFA048,SS T/C SLUB V-NECK  T-SHIRT - BRILLIANT WHITE - CUKFA048,XXL,713610167277
795570790061,820-SUIT SEPARATES,73,4IFB7701,SLIM LOUIS SUIT PNT - ALLOY - 4IFB7701,40x32,795570790061
795570986815,740-CASUAL BOTTOMS,394,4IRB7336,ANYWHERE 5 POCKET  - GOBLIN BLUE - 4IRB7336,38x30,795570986815
795570509663,710-LS WOVENS,23,4HFW7073,LS SLM MOTIF TS - STORMY WEATHER - 4HFW7073,XXL,795570509663
7453115821146,771-FOOTWEAR,224,HA191477,LEATHER WINGTIP SHOES - BROWN - HA191477,10,7453115821146
795570930436,730-POLOS,403,4HFK7175,SS EOE 3BT PLO REC - TITAN - 4HFK7175,XXL,795570930436
795570670288,760-DRESS SHIRTS,664,4ISW3001,LS DRESS LUX CTTN POPLIN EDV SLIM - PINK MARSHMALLOW - 4ISW3001,18.0x367,795570670288
611318721619,750-DRESS BOTTOMS,344,4DSB7714,VSLM MST PLY SLD EWB PNT - MULLED BASIL - 4DSB7714,30x32,611318721619
795570649536,730-POLOS,10,4HFK7128,SS SMART CL INTLK 3 BT PLO - BLACK - 4HFK7128,L,795570649536
94833169812,820-SUIT SEPARATES,85,4JSJ7701,SLIM PEAK LPL LOUIS SUIT JKT - SHADOW - 4JSJ7701,XS36x1RG,94833169812
795570524987,742-SHORTS,51,4DSH7750,ST SLD TECH SHRT - HIGH RISE - 4DSH7750,33,795570524987
795570106190,732-T-SHIRTS,126,4GSK7166,SS CTN PE LGO CRW - BRIGHT WHITE - 4GSK7166,L,795570106190
795570605938,711-SS WOVENS,48,4HHW7021,SS SLM SLD UPDATE HTR TS - LEAD - 4HHW7021,XXL,795570605938
888987708597,770-ACCESSORIES,600,3P983036,SELBY NEAT - RED - 3P983036,NS,888987708597
795570643664,730-POLOS,474,4HFK7175,SS EOE 3BT PLO - CLASSIC BLUE - 4HFK7175,XL,795570643664
717312471748,910-WOVENS,437,CUWS8060,SS TC CAMP COLLAR GUAYABERA - BLUE BELL - CUWS8060,XL,717312471748
795570096392,740-CASUAL BOTTOMS,140,4FFB7334,SLM ST KNT 5 PKT PNT - STONE - 4FFB7334,34x32,795570096392
795570982916,710-LS WOVENS,405,4IRW4004,LS FLORAL PRNT TS SLIM - DARK SAPPHIRE - 4IRW4004,XL,795570982916
795570925593,820-SUIT SEPARATES,73,4IFJ7700,REG LOUIS SUIT JKT - ALLOY - 4IFJ7700,M40x1RG,795570925593
713610599856,930-KNITS,561,CDSK0166,SS WICKING POLY SOLID OTTOMAN POLO - THISTLE - CDSK0166,L,713610599856
795570932836,820-SUIT SEPARATES,295,4IFJ4432,SLIM SOLID KNIT SUIT JACKET  - LIGHT TAUPE - 4IFJ4432,S38x2SH,795570932836
795570531343,711-SS WOVENS,42,4HFW7674,SS SLM DOTS TS B&T - ABBEY STONE - 4HFW7674,XLT,795570531343
94833169867,820-SUIT SEPARATES,85,4JSJ7701,SLIM PEAK LPL LOUIS SUIT JKT - SHADOW - 4JSJ7701,XL44x2SH,94833169867
195612230935,760-DRESS SHIRTS,185,PET03450,SLIM FIT-TECH TEXTURE SOLID DOBBY - WHITE - PET03450,18.0x345,195612230935
94833171266,820-SUIT SEPARATES,484,4IFB7701,SLIM LOUIS SUIT PNT - ALLURE - 4IFB7701,38x30,94833171266
795570232004,730-POLOS,10,4GFK7195,SS SLD EOE QTR ZP PLO - BLACK - 4GFK7195,L,795570232004
713610167246,960-SWIM,112,CUKFA048,SS T/C SLUB V-NECK  T-SHIRT - BRILLIANT WHITE - CUKFA048,M,713610167246
795570649390,711-SS WOVENS,422,4ISW4024,SS HTHR TS SLM - AIR BLUE - 4ISW4024,S,795570649390
795570601886,710-LS WOVENS,126,4HRW4001,LS R/S BAND L/C - BRIGHT WHITE - 4HRW4001,S,795570601886
611318715922,750-DRESS BOTTOMS,50,5RSB0041,SLM MST PLY SLD EWB PNT - CHISELED STONE - 5RSB0041,34x29,611318715922
713610534345,910-WOVENS,498,CUWSE010,TRI-COLOR GEO EMBROIDERY GUAYABERA - BALTIC - CUWSE010,L,713610534345
195612230737,760-DRESS SHIRTS,185,PET03450,SLIM FIT-TECH TEXTURE SOLID DOBBY - WHITE - PET03450,16.0x323,195612230737
795570932072,750-DRESS BOTTOMS,347,4IFB4330,SLIM HTHRD KNIT SUIT PANT - ROSIN - 4IFB4330,33x30,795570932072
713610533713,910-WOVENS,112,CUWSE005,TROPICAL REVERSE PRINT SHIRT - BRILLIANT WHITE - CUWSE005,M,713610533713
797082919381,820-SUIT SEPARATES,10,4CFJ7710,VSLM W/R TECH SUIT JKT - BLACK - 4CFJ7710,L42x1RG,797082919381
795570519075,732-T-SHIRTS,209,4HSK7152,SS TEXT BLCK CREW - BITTER CHOCOLATE - 4HSK7152,XXL,795570519075
795570641271,711-SS WOVENS,250,4ISW7035,SS ECOVERO SFT SHRTNG MULTI PRNT STR - ANTIQUE BRONZE - 4ISW7035,S,795570641271
717312500790,910-WOVENS,460,C9HW0035,LS LINEN GUAYABERA - ENSIGN BLUE - C9HW0035,XL,717312500790
795570648423,710-LS WOVENS,47,4ISW4032,LS SLIM STRIPE TS BND CLLR  - LUNAR ROCK - 4ISW4032,XXL,795570648423
795570933222,820-SUIT SEPARATES,347,4IFJ4430,SLIM HTHRD KNIT SUIT JACKET - ROSIN - 4IFJ4430,XXX48x2SH,795570933222
795570427851,820-SUIT SEPARATES,405,4HSB7710,SLM ST W/R TECH SUIT PNT  - DARK SAPPHIRE - 4HSB7710,32x32,795570427851
795570561050,780-OUTERWEAR,649,4GFR7700,LGHT WGHT HOOD PFFR - PORT - 4GFR7700,XXL,795570561050
795570982862,711-SS WOVENS,10,4IRW4003,SS HIBISCUS FLRL SOFT ECO - BLACK - 4IRW4003,XXL,795570982862
795570625561,740-CASUAL BOTTOMS,217,4IMB7334,ANYWHERE 5 POCKET - RETAIL - NUTHATCH - 4IMB7334,34x32,795570625561
629075013649,770-ACCESSORIES,410,UMPE154,S22  LUXE SOLID BOXER 3 PACK - NAVY - UMPE154,M,629075013649
717312251869,985-BIG AND TALL,100,C9HW035B,LS LINEN GUAYABERA - BRIGHT WHITE - C9HW035B,4XLT,717312251869
795570550627,730-POLOS,468,4DSK7607,SS EOE 3BT PLO B&T - INK - 4DSK7607,2XLT,795570550627
713610601580,911-GUAYABERAS,477,CDWSC000,LS CD LINEN MULTI TUCK GUAYABERA - PARISIAN BLUE - CDWSC000,XXL,713610601580
795570791068,820-SUIT SEPARATES,73,4IFJ7701,SLIM LOUIS SUIT JKT - ALLOY - 4IFJ7701,L42x2SH,795570791068
795570509052,710-LS WOVENS,974,4HFW7023,LS LRG HNDSTOOTH STR - DARK DENIM - 4HFW7023,XL,795570509052
190697436180,760-DRESS SHIRTS,164,PE003010,SLIM SOLID TLX ITOCHU - WHITE - PE003010,16.5x367,190697436180
795570354829,730-POLOS,10,4GSK7612,SS VERTICAL RIB PLO B&T - BLACK - 4GSK7612,XLT,795570354829
795570934922,711-SS WOVENS,402,4IFW7063,S/S SLIM TS SOLID HBD NO PKT  - INDIA INK - 4IFW7063,S,795570934922
795570624045,740-CASUAL BOTTOMS,43,4HMB7334,SKINNY ANYWHERE 5 POCKET  - AQUA GRAY - 4HMB7334,29x30,795570624045
795570096453,740-CASUAL BOTTOMS,248,4FFB7334,SLM ST KNT 5 PKT PNT - ELMWOOD - 4FFB7334,33x30,795570096453
94833167580,710-LS WOVENS,126,4JSW4000,LS SLM SLD HBD TS - BRIGHT WHITE - 4JSW4000,XXL,94833167580
752499239507,770-ACCESSORIES,600,PESUN084,SU19 BROWN TORTOISE - RED - PESUN084,NS,752499239507
629075013786,770-ACCESSORIES,3,UMPE154,S22  LUXE SOLID BOXER 3 PACK - BLACK MULTI - UMPE154,XL,629075013786
795570388916,711-SS WOVENS,10,4HSW7070,SS SLM SLD UPDATE TS - BLACK - 4HSW7070,L,795570388916
795570523430,740-CASUAL BOTTOMS,10,4HSB7335,SKINNY CHINO - BLACK - 4HSB7335,32x30,795570523430
795570669732,760-DRESS SHIRTS,10,4ISW3000,LS DRESS LUX CTTN POPLIN EDV REG - BLACK - 4ISW3000,16.0x323,795570669732
795570932775,820-SUIT SEPARATES,295,4IFJ4432,SLIM SOLID KNIT SUIT JACKET  - LIGHT TAUPE - 4IFJ4432,L42x1RG,795570932775
795570463941,711-SS WOVENS,126,4HMW7044,SS MULTI STRIPE STR - BRIGHT WHITE - 4HMW7044,M,795570463941
795570627817,820-SUIT SEPARATES,126,4ISB4330,L/C SLD TWL PNT - BRIGHT WHITE - 4ISB4330,36x32,795570627817
795570932904,820-SUIT SEPARATES,295,4IFJ4432,SLIM SOLID KNIT SUIT JACKET  - LIGHT TAUPE - 4IFJ4432,M40x3LG,795570932904
889817743733,771-FOOTWEAR,10,PEEDS460,RANDALL - BLACK - PEEDS460,7.5,889817743733
7453115821221,771-FOOTWEAR,10,HA211133,LEATHER OXFORD SHOE - BLACK - HA211133,9,7453115821221
190697818658,760-DRESS SHIRTS,100,PT003545,WHITE SOLID PERFORMANCE DRESS SHIRT - WHITE - PT003545,17.5x345,190697818658
888987330408,770-ACCESSORIES,640,3PC83015,ALESA GRID - ROSE - 3PC83015,NS,888987330408
795570551297,820-SUIT SEPARATES,649,4HFJ7703,VERY SLIM TUX JACKET - PORT - 4HFJ7703,S38x1RG,795570551297
713610241236,910-WOVENS,484,CUWMD019,L/C OMBRED STRIPES SHIRT - BLUEBERRY PANCAKE - CUWMD019,XL,713610241236
795570929966,710-LS WOVENS,126,4IFW7056,L/S SLIM TS SOLID UNTUCKED NO PKT - BRIGHT WHITE - 4IFW7056,L,795570929966
795570602043,710-LS WOVENS,225,4HRW4003,LS R/S TRI STRIPE L/C - COPPER BROWN - 4HRW4003,XXL,795570602043
795570768749,711-SS WOVENS,126,4ISW7012,SS DOBBY GEO STRIPE PRNT - BRIGHT WHITE - 4ISW7012,S,795570768749
795570478518,820-SUIT SEPARATES,73,4CFB7710,VSLM ST W/R TECH SUIT PNT  - ALLOY - 4CFB7710,36x34,795570478518
795570667899,760-DRESS SHIRTS,126,4ISW3001,LS DRESS LUX CTTN POPLIN EDV SLIM - BRIGHT WHITE - 4ISW3001,16.0x323,795570667899
795570518979,732-T-SHIRTS,114,4HSK7152,SS TEXT BLCK CREW - EGRET - 4HSK7152,S,795570518979
795570640762,711-SS WOVENS,976,4ISW7042,SS CTTN VSCS DBBY SNS STR - COUNTRY AIR - 4ISW7042,XL,795570640762
7453105463165,771-FOOTWEAR,207,HA207112,BURNISHED LEATHER SNEAKER - COFFEE - HA207112,10.5,7453105463165
795570625615,740-CASUAL BOTTOMS,217,4IMB7334,ANYWHERE 5 POCKET - RETAIL - NUTHATCH - 4IMB7334,36x34,795570625615
713610169462,940-PANTS,408,CUBSD052,L/V/E 5 POCKET PANT - DRESS BLUES - CUBSD052,42x30,713610169462
889817516757,771-FOOTWEAR,10,PEJSN190,CHRIS - BLACK - PEJSN190,8.5,889817516757
713610599832,930-KNITS,561,CDSK0166,SS WICKING POLY SOLID OTTOMAN POLO - THISTLE - CDSK0166,S,713610599832
611318681869,750-DRESS BOTTOMS,10,5RSB0041,SLM MST PLY SLD EWB PNT - BLACK - 5RSB0041,34x29,611318681869
795570104479,730-POLOS,405,4GSK7112,SS VRT RIB ZP PLO - DARK SAPPHIRE - 4GSK7112,S,795570104479
795570642117,720-SWEATERS,405,4ISG7200,LS CREW - DARK SAPPHIRE - 4ISG7200,S,795570642117
795570790757,820-SUIT SEPARATES,401,4IFJ7701,SLIM LOUIS SUIT JKT - NAVY - 4IFJ7701,XXX48x2SH,795570790757
795570643930,730-POLOS,126,4ISK7120,SS 3 BTN POLO - BRIGHT WHITE - 4ISK7120,S,795570643930
713610599979,930-KNITS,991,CDSK0166,SS WICKING POLY SOLID OTTOMAN POLO - MYKONOS BLUE - CDSK0166,XXL,713610599979
795570530605,710-LS WOVENS,10,4FFW4602,LS SLM TS BND CLR UNTKD SLD B&T - BLACK - 4FFW4602,2XB,795570530605
795570648614,710-LS WOVENS,425,4ISW4033,LS CHIXFOOT TS SLIMM - BLUE SHADOW - 4ISW4033,XL,795570648614
795570512397,820-SUIT SEPARATES,10,4HFJ7703,VERY SLIM TUX JACKET - BLACK - 4HFJ7703,L42x1RG,795570512397
795570649918,730-POLOS,121,4HSG7208,SS VRCTL STP TECH YARN ZP PLO - CREAM - 4HSG7208,XL,795570649918
795570653489,741-DENIM,470,4ISB530D,DARK INDIGO ECO DENIM - DARK INDIGO - 4ISB530D,30x32,795570653489
713610168908,940-PANTS,22,CUBSD052,L/V/E 5 POCKET PANT - JET BLACK - CUBSD052,34x32,713610168908
713610647519,970-ACCESSORIES,1,CUHVARAD,PAPER BRAID CENTER DENT HAT W/COTTON CLO - BLACK - CUHVARAD,M,713610647519
795570624526,740-CASUAL BOTTOMS,43,4FSB9362,SLM CHINO - AQUA GRAY - 4FSB9362,34x34,795570624526
795570662245,741-DENIM,101,4ISB543D,SLM TPRD WHITE ECO DENIM - WHITE - 4ISB543D,34x30,795570662245
795570769982,820-SUIT SEPARATES,49,4ISB4326,SLIM PINSTRIPE SUIT PNT - DARK CHARCOAL - 4ISB4326,30x30,795570769982
190697818504,760-DRESS SHIRTS,100,PT003545,WHITE SOLID PERFORMANCE DRESS SHIRT - WHITE - PT003545,16.0x323,190697818504
94833172911,730-POLOS,460,4JSK7132,CVC TEX STR SS 3BTN PLO - CRYSTAL BLUE - 4JSK7132,L,94833172911
713610599733,930-KNITS,477,CDSK0166,SS WICKING POLY SOLID OTTOMAN POLO - PARISIAN BLUE - CDSK0166,S,713610599733
795570930573,730-POLOS,403,4IFK7021,PRNT ON BI CLR PIQUE PLO - TITAN - 4IFK7021,XL,795570930573
795570522839,740-CASUAL BOTTOMS,248,4FSB9362,SLM CHINO - ELMWOOD - 4FSB9362,30x32,795570522839
795570612332,710-LS WOVENS,490,4HFW7064,LS SLM HEATHER TS - HEATHER - 4HFW7064,S,795570612332
795570647297,741-DENIM,470,4ISB530D,DARK INDIGO ECO DENIM - DARK INDIGO - 4ISB530D,32x30,795570647297
195612222466,760-DRESS SHIRTS,530,PET03400,SLIM FIT-TECH SOLID - PASTEL PURPLE - PET03400,18.0x367,195612222466
795570610666,820-SUIT SEPARATES,10,4HHB4310,SLM NEAT KNIT PANT - BLACK - 4HHB4310,30x32,795570610666
713610169165,940-PANTS,112,CUBSD052,L/V/E 5 POCKET PANT - BRILLIANT WHITE - CUBSD052,34x34,713610169165
795570790146,820-SUIT SEPARATES,10,4IFJ7701,SLIM LOUIS SUIT JKT - BLACK - 4IFJ7701,XX46x1RG,795570790146
713610534901,910-WOVENS,112,CUWSE022,FLORAL PRINT - BRILLIANT WHITE - CUWSE022,S,713610534901
795570671186,760-DRESS SHIRTS,10,4ISW3012,LS DRESS CTTN DBBY POLKA DOT - BLACK - 4ISW3012,17.0x323,795570671186
795570610734,820-SUIT SEPARATES,10,4HHB4310,SLM NEAT KNIT PANT - BLACK - 4HHB4310,32x34,795570610734
888987657369,770-ACCESSORIES,600,3P993021,VICTORY SOLID - RED - 3P993021,NS,888987657369
795570605921,711-SS WOVENS,48,4HHW7021,SS SLM SLD UPDATE HTR TS - LEAD - 4HHW7021,XL,795570605921
740700891378,910-WOVENS,534,C9HW0034,SS LINEN GUAYABERA - HEIRLOOM LILAC - C9HW0034,S,740700891378
795570671643,760-DRESS SHIRTS,383,4ISW3018,LS DRESS LUX CTTN POPLIN FLEUR PRNT - AGATE GREEN - 4ISW3018,17.0x367,795570671643
795570643794,730-POLOS,126,4ISK7116,SS CB POLO - BRIGHT WHITE - 4ISK7116,XXL,795570643794
844061012530,770-ACCESSORIES,0,32303190,SP 19 AQUA GIFT SET - 4PC   - ASSORTED - 32303190,NS,844061012530
758385623313,930-KNITS,22,CDSK0166,SS WICKING POLY SOLID OTTOMAN POLO - JET BLACK - CDSK0166,XL,758385623313
795570658330,741-DENIM,462,4ISB532D,SLIM VINTAGE INDIGO ECO DENIM - VINTAGE INDIGO - 4ISB532D,34x34,795570658330
795570237818,733-COLLECTION,41,4GFK7123,LS TPD QTR ZP - SMOKED HEATHER - 4GFK7123,XXL,795570237818
795570664164,820-SUIT SEPARATES,47,4ISJ4450,SLIM TWILL SPORTSCOAT - LUNAR ROCK - 4ISJ4450,S38x1RG,795570664164
795570931679,750-DRESS BOTTOMS,295,4IFB4332,SLIM SOLID KNIT SUIT PANT - LIGHT TAUPE - 4IFB4332,29x30,795570931679
889817653896,771-FOOTWEAR,20,PE19080,CHRIS - GREY - PE19080,7.5,889817653896
795570666717,820-SUIT SEPARATES,270,4FHV4416,L/C SLD TWL VEST - NATURAL LINEN - 4FHV4416,XL,795570666717
797082902185,742-SHORTS,405,4DSH7750,SLM ST SLD TECH SHORT - DARK SAPPHIRE - 4DSH7750,42,797082902185
795570530858,711-SS WOVENS,10,4HSW7670,SS SLM SLD UPDATE TS B&T - BLACK - 4HSW7670,LT,795570530858
795570610710,750-DRESS BOTTOMS,10,4HHB4310,SLM NEAT KNIT PANT - BLACK - 4HHB4310,38x32,795570610710
713610600446,910-WOVENS,477,CUWS50B5,SS CD LINEN 1 PKT - PARISIAN BLUE - CUWS50B5,S,713610600446
795570989366,820-SUIT SEPARATES,401,4IRJ4402,SLIM FASHION PLAID SUIT JKT - NAVY - 4IRJ4402,XS36x1RG,795570989366
758385623443,930-KNITS,408,CDSK0166,SS WICKING POLY SOLID OTTOMAN POLO - DRESS BLUES - CDSK0166,L,758385623443
190697435961,760-DRESS SHIRTS,164,PE003010,SLIM SOLID TLX ITOCHU - WHITE - PE003010,17.5x323,190697435961
795570650136,732-T-SHIRTS,121,4IMG7212,SS TECH CONTRAST RIB CREW - CREAM - 4IMG7212,S,795570650136
795570227802,740-CASUAL BOTTOMS,283,4GFB7337,SKINNY HEATHER ANYWHERE 5 POCKET - CAMEL HEATHER - 4GFB7337,34x32,795570227802
795570930009,710-LS WOVENS,403,4IFW7056,L/S SLIM TS SOLID UNTUCKED NO PKT - TITAN - 4IFW7056,M,795570930009
94833167764,710-LS WOVENS,938,4JSW4001,LS SLM BND CLLR SLD TS - CEDAR WOOD - 4JSW4001,M,94833167764
795570509854,750-DRESS BOTTOMS,10,4HFB7701,SLIM TUX PANT - BLACK - 4HFB7701,36x32,795570509854
795570670134,760-DRESS SHIRTS,664,4ISW3001,LS DRESS LUX CTTN POPLIN EDV SLIM - PINK MARSHMALLOW - 4ISW3001,15.5x323,795570670134
795570298215,730-POLOS,405,4GRK7109,SS LN/MDL OPN PLO - DARK SAPPHIRE - 4GRK7109,XXL,795570298215
795570627695,820-SUIT SEPARATES,126,4ISB4330,L/C SLD TWL PNT - BRIGHT WHITE - 4ISB4330,32x30,795570627695
795570605839,711-SS WOVENS,978,4HHW7020,SS SLM SLD UPDATE TS - HIGH TIDE - 4HHW7020,S,795570605839
94833170801,820-SUIT SEPARATES,294,4IFB7701,SLIM LOUIS SUIT PNT - ISLAND FOSSIL - 4IFB7701,38x30,94833170801
795570675030,750-DRESS BOTTOMS,10,4ISB7710,REG TECH SUIT PNT - BLACK - 4ISB7710,38x32,795570675030
795570643299,730-POLOS,10,4HRK7125,SS SLD 3BTN PLO REC - BLACK - 4HRK7125,L,795570643299
717312472127,4020-GOLF PANT/TROUSER,2,BGBF7030,FF ACTIVE FLEX 4 WAY STRETCH PANT - CAVIAR - BGBF7030,46x32,717312472127
795570983364,710-LS WOVENS,691,4IRW7000,LS RESIST SPILL - SEPIA ROSE - 4IRW7000,S,795570983364
889817491665,771-FOOTWEAR,200,PE14F626,VINCENT - BROWN - PE14F626,13,889817491665
795570662849,820-SUIT SEPARATES,985,4HFJ7702,SLIM TUX JACKET - MEDIUM NAVY - 4HFJ7702,S38x1RG,795570662849
713610532532,910-WOVENS,996,CUWFC021,L/C DOBBY CAMP COLLAR - SPELLBOUND - CUWFC021,M,713610532532
797082935688,820-SUIT SEPARATES,270,4DSJ7718,SLM ST TRLN JKT - NATURAL LINEN - 4DSJ7718,M40x3LG,797082935688
94833168402,711-SS WOVENS,315,4JSW7029,SS SNS PLAID - DEEP MINT - 4JSW7029,M,94833168402
795570306286,820-SUIT SEPARATES,10,4GRB7702,VERY SLM NEAT KNIT PANT - BLACK - 4GRB7702,33x30,795570306286
795570382037,732-T-SHIRTS,54,4GFG7234,SS TCH CRW - LIGHT HEATHER GREY - 4GFG7234,XXL,795570382037
94833167627,710-LS WOVENS,316,4JSW4000,LS SLM SLD HBD TS - DARK FOREST - 4JSW4000,L,94833167627
795570592160,820-SUIT SEPARATES,270,4HHB4309,L/C HBONE PNT - NATURAL LINEN - 4HHB4309,33x32,795570592160
713610170048,960-SWIM,408,CUSSD045,"""7"""" PALM PRINT SWIM SHORT - DRESS BLUES - CUSSD045""",S,713610170048
94833170016,820-SUIT SEPARATES,294,4JSJ7701,SLIM PEAK LPL LOUIS SUIT JKT - ISLAND FOSSIL - 4JSJ7701,M40x2SH,94833170016
7453115821825,771-FOOTWEAR,230,HA2716,LEATHER WHOLECUT OXFORD - BROWN - HA2716,9,7453115821825
717312501766,910-WOVENS,469,CUWS8089,SS POLY CHAMB TUCK GEO EMB - DELPHINIUM BLUE - CUWS8089,L,717312501766
889817750342,771-FOOTWEAR,230,PEJSN19B,BEACON - BROWN - PEJSN19B,9,889817750342
795570932928,820-SUIT SEPARATES,53,4IFJ4430,SLIM HTHRD KNIT SUIT JACKET - CHARCOAL - 4IFJ4430,S38x1RG,795570932928
795570986631,730-POLOS,10,4IRG7203,SS GEO BTN PLO - BLACK - 4IRG7203,M,795570986631
795570932959,820-SUIT SEPARATES,53,4IFJ4430,SLIM HTHRD KNIT SUIT JACKET - CHARCOAL - 4IFJ4430,XL44x1RG,795570932959
713610533782,910-WOVENS,991,CUWSE006,SS TEXTURED PALM TREE PRINT CAMP - MYKONOS BLUE - CUWSE006,XL,713610533782
795570982886,710-LS WOVENS,405,4IRW4004,LS FLORAL PRNT TS SLIM - DARK SAPPHIRE - 4IRW4004,S,795570982886
795570096538,740-CASUAL BOTTOMS,248,4FFB7334,SLM ST KNT 5 PKT PNT - ELMWOOD - 4FFB7334,34x32,795570096538
94833167573,710-LS WOVENS,126,4JSW4000,LS SLM SLD HBD TS - BRIGHT WHITE - 4JSW4000,XL,94833167573
795570934069,730-POLOS,126,4GSK7112,SS VRT RIB ZP PLO - BRIGHT WHITE - 4GSK7112,M,795570934069
797082902154,742-SHORTS,405,4DSH7750,SLM ST SLD TECH SHORT - DARK SAPPHIRE - 4DSH7750,36,797082902154
795570510911,711-SS WOVENS,974,4HFW7065,SS SLM STRIPE TS - DARK DENIM - 4HFW7065,S,795570510911
795570936902,820-SUIT SEPARATES,649,4IFJ4432,SLIM SOLID KNIT SUIT JACKET  - PORT - 4IFJ4432,XX46x1RG,795570936902
795570478020,820-SUIT SEPARATES,10,4HSB7710,SLM ST W/R TECH SUIT PNT  - BLACK - 4HSB7710,40x32,795570478020
795570651478,710-LS WOVENS,126,4ISW7003,LS SNS GEO DOBBY UNTK - BRIGHT WHITE - 4ISW7003,XL,795570651478
795570929904,710-LS WOVENS,10,4IFW7056,L/S SLIM TS SOLID UNTUCKED NO PKT - BLACK - 4IFW7056,M,795570929904
795570599435,730-POLOS,10,4HRG7205,SS DIA TEXT TECH POLO - BLACK - 4HRG7205,M,795570599435
795570647082,741-DENIM,462,4ISB532D,SLIM VINTAGE INDIGO ECO DENIM - VINTAGE INDIGO - 4ISB532D,36x32,795570647082
795570648409,710-LS WOVENS,47,4ISW4032,LS SLIM STRIPE TS BND CLLR  - LUNAR ROCK - 4ISW4032,L,795570648409
795570936919,820-SUIT SEPARATES,649,4IFJ4432,SLIM SOLID KNIT SUIT JACKET  - PORT - 4IFJ4432,XXX48x1RG,795570936919
195612419514,760-DRESS SHIRTS,1,PT026547,BLACK SOLID PERFORMANCE DRESS SHIRT - BLACK - PT026547,15.5x345,195612419514
717312471991,910-WOVENS,1,CUWS8060,SS TC CAMP COLLAR GUAYABERA - BLACK - CUWS8060,XXL,717312471991
795570234121,732-T-SHIRTS,10,4GFG7234,SS TCH CRW - BLACK - 4GFG7234,S,795570234121
94833171808,732-T-SHIRTS,482,4HFK7127,SS COOL INTLK CRW - BLUE QUARTZ - 4HFK7127,M,94833171808
795570602289,710-LS WOVENS,126,4HRW4006,LS SML FLR BAND UNTCK TS - BRIGHT WHITE - 4HRW4006,XXL,795570602289
888987766634,770-ACCESSORIES,600,3P922518,GARNET FLORAL - RED - 3P922518,NS,888987766634
7453115820897,771-FOOTWEAR,10,HP1132A,PATENT/VELVET OXFORD - BLACK - HP1132A,7.5,7453115820897
795570427684,820-SUIT SEPARATES,10,4HSB7710,SLM ST W/R TECH SUIT PNT  - BLACK - 4HSB7710,34x32,795570427684
795570666724,820-SUIT SEPARATES,270,4FHV4416,L/C SLD TWL VEST - NATURAL LINEN - 4FHV4416,XXL,795570666724
795570987188,750-DRESS BOTTOMS,401,4IRB4302,SLIM FASHION PLAID SUIT PNT - NAVY - 4IRB4302,34x32,795570987188
795570769760,732-T-SHIRTS,405,4IMK7128,SS LGO CRW - DARK SAPPHIRE - 4IMK7128,L,795570769760
795570607642,733-COLLECTION,737,EHRK7003,FLOCKED T - PASTEL YELLOW - EHRK7003,L,795570607642
886802014601,750-DRESS BOTTOMS,5,E0073P,FEATHER GREY WINDOWPANE SLIM FIT PANT - CHARCOAL - E0073P,34x34,886802014601
795570771060,711-SS WOVENS,454,4IMW7045,SS TS FLORAL PRNT - SARGASSO SEA - 4IMW7045,M,795570771060
713610647571,970-ACCESSORIES,130,CUHVARAD,PAPER BRAID CENTER DENT HAT W/COTTON CLO - Beige - CUHVARAD,M,713610647571
795570610383,820-SUIT SEPARATES,10,4HHJ4410,SLM NEAT KNIT JACKET - BLACK - 4HHJ4410,M40x2SH,795570610383
795570625578,740-CASUAL BOTTOMS,217,4IMB7334,ANYWHERE 5 POCKET - RETAIL - NUTHATCH - 4IMB7334,34x34,795570625578
795570671049,760-DRESS SHIRTS,538,4ISW3001,LS DRESS LUX CTTN POPLIN EDV SLIM - PASTEL LILAC - 4ISW3001,16.0x345,795570671049
795570661729,741-DENIM,470,4ISB536D,SKINNY DARK INDIGO ECO DENIM - DARK INDIGO - 4ISB536D,30x32,795570661729
713610532655,942-SHORTS,477,CUBSA060,"""FF L/V/E 9"""" INS SHORT - PARISIAN BLUE - CUBSA060""",34,713610532655
795570607420,733-COLLECTION,458,EHRK7015,CNTRST RIB SWTPNT - BLUESTONE - EHRK7015,XXL,795570607420
795570389661,740-CASUAL BOTTOMS,248,4FSB9362,SLM CHINO - ELMWOOD - 4FSB9362,33x30,795570389661
717312249682,910-WOVENS,640,CUWS6054,SS POLY INSERT PANELS W/ PICKSTITCH - BIKING RED - CUWS6054,S,717312249682
94833172072,740-CASUAL BOTTOMS,85,4JSB7361,SLM ANYWHERE CHINO - SHADOW - 4JSB7361,38x30,94833172072
795570512878,820-SUIT SEPARATES,10,4HFJ7701,SLIM TUX JACKET - BLACK - 4HFJ7701,XL44x2SH,795570512878
